 format: day,hour,forecast,value  location:52_110 Start : 20160301 
10,1700,40,4
10,1700,43,3
10,1700,46,2
10,2000,4,3
10,2000,7,3
10,2000,10,5
10,2000,13,6
10,2000,16,4
10,2000,19,2
10,2000,22,2
10,2000,25,2
10,2000,28,2
10,2000,31,4
10,2000,34,7
10,2000,37,4
10,2000,40,3
10,2000,43,2
10,2000,46,2
10,2000,49,2
10,2000,52,1
10,2000,55,4
10,2000,58,6
10,2000,61,4
10,2000,64,3
10,2000,67,1
10,2300,4,3
10,2300,7,5
10,2300,10,6
10,2300,13,4
10,2300,16,2
10,2300,19,2
10,2300,22,2
10,2300,25,2
10,2300,28,4
10,2300,31,7
10,2300,34,4
10,2300,37,3
10,2300,40,2
10,2300,43,2
10,2300,46,2
10,2300,49,1
10,2300,52,4
10,2300,55,6
10,2300,58,4
10,2300,61,3
10,2300,64,1
11,200,4,5
11,200,7,6
11,200,10,4
11,200,13,2
11,200,16,2
11,200,19,2
11,200,22,2
11,200,25,4
11,200,28,7
11,200,31,4
11,200,34,3
11,200,37,2
11,200,40,2
11,200,43,2
11,200,46,1
11,200,49,4
11,200,52,6
11,200,55,4
11,200,58,3
11,200,61,1
11,500,4,6
11,500,7,4
11,500,10,2
11,500,13,2
11,500,16,2
11,500,19,2
11,500,22,4
11,500,25,7
11,500,28,4
11,500,31,3
11,500,34,2
11,500,37,2
11,500,40,2
11,500,43,1
11,500,46,4
11,500,49,6
11,500,52,4
11,500,55,3
11,500,58,1
11,800,4,4
11,800,7,2
11,800,10,2
11,800,13,2
11,800,16,2
11,800,19,4
11,800,22,7
11,800,25,4
11,800,28,3
11,800,31,2
11,800,34,2
11,800,37,2
11,800,40,1
11,800,43,4
11,800,46,6
11,800,49,4
11,800,52,3
11,800,55,1
11,1100,4,2
11,1100,7,2
11,1100,10,2
11,1100,13,2
